"Notes"	"County"	"County Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"Karnes County, TX"	"48255"	"2006"	"2006"	10183
	"Karnes County, TX"	"48255"	"2007"	"2007"	10172
	"Karnes County, TX"	"48255"	"2008"	"2008"	10165
	"Karnes County, TX"	"48255"	"2009"	"2009"	10134
	"Karnes County, TX"	"48255"	"2010"	"2010"	10176
	"Karnes County, TX"	"48255"	"2011"	"2011"	10244
	"Karnes County, TX"	"48255"	"2012"	"2012"	10040
	"Karnes County, TX"	"48255"	"2013"	"2013"	9832
	"Karnes County, TX"	"48255"	"2014"	"2014"	9908
	"Karnes County, TX"	"48255"	"2015"	"2015"	10374
	"Karnes County, TX"	"48255"	"2016"	"2016"	10444
	"Karnes County, TX"	"48255"	"2017"	"2017"	10449
	"Karnes County, TX"	"48255"	"2018"	"2018"	10472
	"Kaufman County, TX"	"48257"	"2002"	"2002"	49827
	"Kaufman County, TX"	"48257"	"2003"	"2003"	52249
	"Kaufman County, TX"	"48257"	"2004"	"2004"	54057
	"Kaufman County, TX"	"48257"	"2005"	"2005"	56274
	"Kaufman County, TX"	"48257"	"2006"	"2006"	58811
	"Kaufman County, TX"	"48257"	"2007"	"2007"	61510
	"Kaufman County, TX"	"48257"	"2008"	"2008"	63712
	"Kaufman County, TX"	"48257"	"2009"	"2009"	65331
	"Kaufman County, TX"	"48257"	"2010"	"2010"	66638
	"Kaufman County, TX"	"48257"	"2011"	"2011"	67481
	"Kaufman County, TX"	"48257"	"2012"	"2012"	68189
	"Kaufman County, TX"	"48257"	"2013"	"2013"	69077
	"Kaufman County, TX"	"48257"	"2014"	"2014"	70675
	"Kaufman County, TX"	"48257"	"2015"	"2015"	72484
	"Kaufman County, TX"	"48257"	"2016"	"2016"	75062
	"Kaufman County, TX"	"48257"	"2017"	"2017"	77991
	"Kaufman County, TX"	"48257"	"2018"	"2018"	81423
	"Kendall County, TX"	"48259"	"2002"	"2002"	15782
	"Kendall County, TX"	"48259"	"2003"	"2003"	16348
	"Kendall County, TX"	"48259"	"2004"	"2004"	16856
	"Kendall County, TX"	"48259"	"2005"	"2005"	17605
	"Kendall County, TX"	"48259"	"2006"	"2006"	18417
	"Kendall County, TX"	"48259"	"2007"	"2007"	19072
	"Kendall County, TX"	"48259"	"2008"	"2008"	19978
	"Kendall County, TX"	"48259"	"2009"	"2009"	20391
	"Kendall County, TX"	"48259"	"2010"	"2010"	20833
	"Kendall County, TX"	"48259"	"2011"	"2011"	21336
	"Kendall County, TX"	"48259"	"2012"	"2012"	21885
	"Kendall County, TX"	"48259"	"2013"	"2013"	22809
	"Kendall County, TX"	"48259"	"2014"	"2014"	23449
	"Kendall County, TX"	"48259"	"2015"	"2015"	24320
	"Kendall County, TX"	"48259"	"2016"	"2016"	25485
	"Kendall County, TX"	"48259"	"2017"	"2017"	26773
	"Kendall County, TX"	"48259"	"2018"	"2018"	27761
	"Kenedy County, TX"	"48261"	"2002"	"2002"	273
	"Kenedy County, TX"	"48261"	"2003"	"2003"	272
	"Kenedy County, TX"	"48261"	"2004"	"2004"	287
	"Kenedy County, TX"	"48261"	"2005"	"2005"	295
	"Kenedy County, TX"	"48261"	"2006"	"2006"	278
	"Kenedy County, TX"	"48261"	"2007"	"2007"	275
	"Kenedy County, TX"	"48261"	"2008"	"2008"	266
	"Kenedy County, TX"	"48261"	"2009"	"2009"	265
	"Kenedy County, TX"	"48261"	"2010"	"2010"	273
	"Kenedy County, TX"	"48261"	"2011"	"2011"	278
	"Kenedy County, TX"	"48261"	"2012"	"2012"	286
	"Kenedy County, TX"	"48261"	"2013"	"2013"	268
	"Kenedy County, TX"	"48261"	"2014"	"2014"	254
	"Kenedy County, TX"	"48261"	"2015"	"2015"	257
	"Kenedy County, TX"	"48261"	"2016"	"2016"	252
	"Kenedy County, TX"	"48261"	"2017"	"2017"	255
	"Kenedy County, TX"	"48261"	"2018"	"2018"	276
	"Kent County, TX"	"48263"	"2002"	"2002"	483
	"Kent County, TX"	"48263"	"2003"	"2003"	459
	"Kent County, TX"	"48263"	"2004"	"2004"	442
	"Kent County, TX"	"48263"	"2005"	"2005"	430
	"Kent County, TX"	"48263"	"2006"	"2006"	421
	"Kent County, TX"	"48263"	"2007"	"2007"	439
	"Kent County, TX"	"48263"	"2008"	"2008"	439
	"Kent County, TX"	"48263"	"2009"	"2009"	431
	"Kent County, TX"	"48263"	"2010"	"2010"	437
	"Kent County, TX"	"48263"	"2011"	"2011"	443
	"Kent County, TX"	"48263"	"2012"	"2012"	442
	"Kent County, TX"	"48263"	"2013"	"2013"	414
	"Kent County, TX"	"48263"	"2014"	"2014"	421
	"Kent County, TX"	"48263"	"2015"	"2015"	410
	"Kent County, TX"	"48263"	"2016"	"2016"	412
	"Kent County, TX"	"48263"	"2017"	"2017"	417
	"Kent County, TX"	"48263"	"2018"	"2018"	394
	"Kerr County, TX"	"48265"	"2002"	"2002"	25289
	"Kerr County, TX"	"48265"	"2003"	"2003"	25740
	"Kerr County, TX"	"48265"	"2004"	"2004"	26288
	"Kerr County, TX"	"48265"	"2005"	"2005"	26827
	"Kerr County, TX"	"48265"	"2006"	"2006"	27374
	"Kerr County, TX"	"48265"	"2007"	"2007"	27819
	"Kerr County, TX"	"48265"	"2008"	"2008"	28191
	"Kerr County, TX"	"48265"	"2009"	"2009"	28551
	"Kerr County, TX"	"48265"	"2010"	"2010"	28552
	"Kerr County, TX"	"48265"	"2011"	"2011"	28526
	"Kerr County, TX"	"48265"	"2012"	"2012"	28360
	"Kerr County, TX"	"48265"	"2013"	"2013"	28119
	"Kerr County, TX"	"48265"	"2014"	"2014"	28317
	"Kerr County, TX"	"48265"	"2015"	"2015"	28550
	"Kerr County, TX"	"48265"	"2016"	"2016"	28800
	"Kerr County, TX"	"48265"	"2017"	"2017"	28963
	"Kerr County, TX"	"48265"	"2018"	"2018"	29125
	"Kimble County, TX"	"48267"	"2002"	"2002"	2703
	"Kimble County, TX"	"48267"	"2003"	"2003"	2696
	"Kimble County, TX"	"48267"	"2004"	"2004"	2749
	"Kimble County, TX"	"48267"	"2005"	"2005"	2810
	"Kimble County, TX"	"48267"	"2006"	"2006"	2758
	"Kimble County, TX"	"48267"	"2007"	"2007"	2726
	"Kimble County, TX"	"48267"	"2008"	"2008"	2693
	"Kimble County, TX"	"48267"	"2009"	"2009"	2749
	"Kimble County, TX"	"48267"	"2010"	"2010"	2722
	"Kimble County, TX"	"48267"	"2011"	"2011"	2742
	"Kimble County, TX"	"48267"	"2012"	"2012"	2643
	"Kimble County, TX"	"48267"	"2013"	"2013"	2558
	"Kimble County, TX"	"48267"	"2014"	"2014"	2518
	"Kimble County, TX"	"48267"	"2015"	"2015"	2465
	"Kimble County, TX"	"48267"	"2016"	"2016"	2448
	"Kimble County, TX"	"48267"	"2017"	"2017"	2418
	"Kimble County, TX"	"48267"	"2018"	"2018"	2407
	"King County, TX"	"48269"	"2002"	"2002"	181
	"King County, TX"	"48269"	"2003"	"2003"	187
	"King County, TX"	"48269"	"2004"	"2004"	191
	"King County, TX"	"48269"	"2005"	"2005"	183
	"King County, TX"	"48269"	"2006"	"2006"	178
	"King County, TX"	"48269"	"2007"	"2007"	187
	"King County, TX"	"48269"	"2008"	"2008"	173
	"King County, TX"	"48269"	"2009"	"2009"	181
	"King County, TX"	"48269"	"2010"	"2010"	191
	"King County, TX"	"48269"	"2011"	"2011"	166
	"King County, TX"	"48269"	"2012"	"2012"	169
	"King County, TX"	"48269"	"2013"	"2013"	174
	"King County, TX"	"48269"	"2014"	"2014"	167
	"King County, TX"	"48269"	"2015"	"2015"	168
	"King County, TX"	"48269"	"2016"	"2016"	171
	"King County, TX"	"48269"	"2017"	"2017"	171
	"King County, TX"	"48269"	"2018"	"2018"	161
	"Kinney County, TX"	"48271"	"2002"	"2002"	1911
	"Kinney County, TX"	"48271"	"2003"	"2003"	1839
	"Kinney County, TX"	"48271"	"2004"	"2004"	1887
	"Kinney County, TX"	"48271"	"2005"	"2005"	1934
	"Kinney County, TX"	"48271"	"2006"	"2006"	1955
	"Kinney County, TX"	"48271"	"2007"	"2007"	2030
	"Kinney County, TX"	"48271"	"2008"	"2008"	2012
	"Kinney County, TX"	"48271"	"2009"	"2009"	2045
	"Kinney County, TX"	"48271"	"2010"	"2010"	2111
	"Kinney County, TX"	"48271"	"2011"	"2011"	2125
	"Kinney County, TX"	"48271"	"2012"	"2012"	2119
	"Kinney County, TX"	"48271"	"2013"	"2013"	2127
	"Kinney County, TX"	"48271"	"2014"	"2014"	2073
	"Kinney County, TX"	"48271"	"2015"	"2015"	2101
	"Kinney County, TX"	"48271"	"2016"	"2016"	2154
	"Kinney County, TX"	"48271"	"2017"	"2017"	2192
	"Kinney County, TX"	"48271"	"2018"	"2018"	2185
	"Kleberg County, TX"	"48273"	"2002"	"2002"	20895
	"Kleberg County, TX"	"48273"	"2003"	"2003"	20900
	"Kleberg County, TX"	"48273"	"2004"	"2004"	20844
	"Kleberg County, TX"	"48273"	"2005"	"2005"	20769
	"Kleberg County, TX"	"48273"	"2006"	"2006"	20710
	"Kleberg County, TX"	"48273"	"2007"	"2007"	20889
	"Kleberg County, TX"	"48273"	"2008"	"2008"	20932
	"Kleberg County, TX"	"48273"	"2009"	"2009"	21125
	"Kleberg County, TX"	"48273"	"2010"	"2010"	21198
	"Kleberg County, TX"	"48273"	"2011"	"2011"	21149
	"Kleberg County, TX"	"48273"	"2012"	"2012"	21289
	"Kleberg County, TX"	"48273"	"2013"	"2013"	21095
	"Kleberg County, TX"	"48273"	"2014"	"2014"	20975
	"Kleberg County, TX"	"48273"	"2015"	"2015"	20653
	"Kleberg County, TX"	"48273"	"2016"	"2016"	20560
	"Kleberg County, TX"	"48273"	"2017"	"2017"	20168
	"Kleberg County, TX"	"48273"	"2018"	"2018"	20150
	"Knox County, TX"	"48275"	"2002"	"2002"	2185
	"Knox County, TX"	"48275"	"2003"	"2003"	2195
	"Knox County, TX"	"48275"	"2004"	"2004"	2159
	"Knox County, TX"	"48275"	"2005"	"2005"	2112
	"Knox County, TX"	"48275"	"2006"	"2006"	2106
	"Knox County, TX"	"48275"	"2007"	"2007"	2094
	"Knox County, TX"	"48275"	"2008"	"2008"	2022
	"Knox County, TX"	"48275"	"2009"	"2009"	2043
	"Knox County, TX"	"48275"	"2010"	"2010"	2099
	"Knox County, TX"	"48275"	"2011"	"2011"	2127
	"Knox County, TX"	"48275"	"2012"	"2012"	2100
	"Knox County, TX"	"48275"	"2013"	"2013"	2100
	"Knox County, TX"	"48275"	"2014"	"2014"	2144
	"Knox County, TX"	"48275"	"2015"	"2015"	2135
	"Knox County, TX"	"48275"	"2016"	"2016"	2131
	"Knox County, TX"	"48275"	"2017"	"2017"	2086
	"Knox County, TX"	"48275"	"2018"	"2018"	2072
	"Lamar County, TX"	"48277"	"2002"	"2002"	30087
	"Lamar County, TX"	"48277"	"2003"	"2003"	30391
	"Lamar County, TX"	"48277"	"2004"	"2004"	30457
	"Lamar County, TX"	"48277"	"2005"	"2005"	30530
	"Lamar County, TX"	"48277"	"2006"	"2006"	30699
	"Lamar County, TX"	"48277"	"2007"	"2007"	30714
	"Lamar County, TX"	"48277"	"2008"	"2008"	30751
	"Lamar County, TX"	"48277"	"2009"	"2009"	30763
	"Lamar County, TX"	"48277"	"2010"	"2010"	30909
	"Lamar County, TX"	"48277"	"2011"	"2011"	30897
	"Lamar County, TX"	"48277"	"2012"	"2012"	30553
	"Lamar County, TX"	"48277"	"2013"	"2013"	30113
	"Lamar County, TX"	"48277"	"2014"	"2014"	30033
	"Lamar County, TX"	"48277"	"2015"	"2015"	29778
	"Lamar County, TX"	"48277"	"2016"	"2016"	29744
	"Lamar County, TX"	"48277"	"2017"	"2017"	29665
	"Lamar County, TX"	"48277"	"2018"	"2018"	29655
	"Lamb County, TX"	"48279"	"2002"	"2002"	8481
	"Lamb County, TX"	"48279"	"2003"	"2003"	8517
	"Lamb County, TX"	"48279"	"2004"	"2004"	8447
	"Lamb County, TX"	"48279"	"2005"	"2005"	8506
	"Lamb County, TX"	"48279"	"2006"	"2006"	8324
	"Lamb County, TX"	"48279"	"2007"	"2007"	8260
	"Lamb County, TX"	"48279"	"2008"	"2008"	8178
	"Lamb County, TX"	"48279"	"2009"	"2009"	7964
	"Lamb County, TX"	"48279"	"2010"	"2010"	8163
	"Lamb County, TX"	"48279"	"2011"	"2011"	8186
	"Lamb County, TX"	"48279"	"2012"	"2012"	8086
	"Lamb County, TX"	"48279"	"2013"	"2013"	7994
	"Lamb County, TX"	"48279"	"2014"	"2014"	7961
	"Lamb County, TX"	"48279"	"2015"	"2015"	7822
	"Lamb County, TX"	"48279"	"2016"	"2016"	7802
	"Lamb County, TX"	"48279"	"2017"	"2017"	7735
	"Lamb County, TX"	"48279"	"2018"	"2018"	7666
	"Lampasas County, TX"	"48281"	"2002"	"2002"	11475
	"Lampasas County, TX"	"48281"	"2003"	"2003"	11633
	"Lampasas County, TX"	"48281"	"2004"	"2004"	12588
	"Lampasas County, TX"	"48281"	"2005"	"2005"	11895
	"Lampasas County, TX"	"48281"	"2006"	"2006"	12223
	"Lampasas County, TX"	"48281"	"2007"	"2007"	12407
	"Lampasas County, TX"	"48281"	"2008"	"2008"	12378
	"Lampasas County, TX"	"48281"	"2009"	"2009"	12274
	"Lampasas County, TX"	"48281"	"2010"	"2010"	12361
	"Lampasas County, TX"	"48281"	"2011"	"2011"	12522
	"Lampasas County, TX"	"48281"	"2012"	"2012"	12493
	"Lampasas County, TX"	"48281"	"2013"	"2013"	12513
	"Lampasas County, TX"	"48281"	"2014"	"2014"	12388
	"Lampasas County, TX"	"48281"	"2015"	"2015"	12490
	"Lampasas County, TX"	"48281"	"2016"	"2016"	12567
	"Lampasas County, TX"	"48281"	"2017"	"2017"	12724
	"Lampasas County, TX"	"48281"	"2018"	"2018"	12907
	"La Salle County, TX"	"48283"	"2002"	"2002"	3960
	"La Salle County, TX"	"48283"	"2003"	"2003"	4044
	"La Salle County, TX"	"48283"	"2004"	"2004"	4159
	"La Salle County, TX"	"48283"	"2005"	"2005"	4355
	"La Salle County, TX"	"48283"	"2006"	"2006"	4430
	"La Salle County, TX"	"48283"	"2007"	"2007"	4521
	"La Salle County, TX"	"48283"	"2008"	"2008"	4582
	"La Salle County, TX"	"48283"	"2009"	"2009"	4623
	"La Salle County, TX"	"48283"	"2010"	"2010"	4755
	"La Salle County, TX"	"48283"	"2011"	"2011"	4808
	"La Salle County, TX"	"48283"	"2012"	"2012"	4897
	"La Salle County, TX"	"48283"	"2013"	"2013"	5114
	"La Salle County, TX"	"48283"	"2014"	"2014"	5140
	"La Salle County, TX"	"48283"	"2015"	"2015"	5235
	"La Salle County, TX"	"48283"	"2016"	"2016"	5210
	"La Salle County, TX"	"48283"	"2017"	"2017"	5189
	"La Salle County, TX"	"48283"	"2018"	"2018"	5175
	"Lavaca County, TX"	"48285"	"2002"	"2002"	11005
	"Lavaca County, TX"	"48285"	"2003"	"2003"	11110
	"Lavaca County, TX"	"48285"	"2004"	"2004"	11168
	"Lavaca County, TX"	"48285"	"2005"	"2005"	11233
	"Lavaca County, TX"	"48285"	"2006"	"2006"	11253
	"Lavaca County, TX"	"48285"	"2007"	"2007"	11278
	"Lavaca County, TX"	"48285"	"2008"	"2008"	11252
	"Lavaca County, TX"	"48285"	"2009"	"2009"	11220
	"Lavaca County, TX"	"48285"	"2010"	"2010"	11233
	"Lavaca County, TX"	"48285"	"2011"	"2011"	11212
	"Lavaca County, TX"	"48285"	"2012"	"2012"	11229
	"Lavaca County, TX"	"48285"	"2013"	"2013"	11200
	"Lavaca County, TX"	"48285"	"2014"	"2014"	11250
	"Lavaca County, TX"	"48285"	"2015"	"2015"	11246
	"Lavaca County, TX"	"48285"	"2016"	"2016"	11209
	"Lavaca County, TX"	"48285"	"2017"	"2017"	11238
	"Lavaca County, TX"	"48285"	"2018"	"2018"	11223
	"Lee County, TX"	"48287"	"2002"	"2002"	10005
	"Lee County, TX"	"48287"	"2003"	"2003"	10043
	"Lee County, TX"	"48287"	"2004"	"2004"	10116
	"Lee County, TX"	"48287"	"2005"	"2005"	10176
	"Lee County, TX"	"48287"	"2006"	"2006"	10246
	"Lee County, TX"	"48287"	"2007"	"2007"	10280
	"Lee County, TX"	"48287"	"2008"	"2008"	10287
	"Lee County, TX"	"48287"	"2009"	"2009"	10267
	"Lee County, TX"	"48287"	"2010"	"2010"	10301
	"Lee County, TX"	"48287"	"2011"	"2011"	10415
	"Lee County, TX"	"48287"	"2012"	"2012"	10414
	"Lee County, TX"	"48287"	"2013"	"2013"	10441
	"Lee County, TX"	"48287"	"2014"	"2014"	10497
	"Lee County, TX"	"48287"	"2015"	"2015"	10632
	"Lee County, TX"	"48287"	"2016"	"2016"	10706
	"Lee County, TX"	"48287"	"2017"	"2017"	10757
	"Lee County, TX"	"48287"	"2018"	"2018"	10708
	"Leon County, TX"	"48289"	"2002"	"2002"	9354
	"Leon County, TX"	"48289"	"2003"	"2003"	9450
	"Leon County, TX"	"48289"	"2004"	"2004"	9485
	"Leon County, TX"	"48289"	"2005"	"2005"	9723
	"Leon County, TX"	"48289"	"2006"	"2006"	9863
	"Leon County, TX"	"48289"	"2007"	"2007"	9894
	"Leon County, TX"	"48289"	"2008"	"2008"	10087
	"Leon County, TX"	"48289"	"2009"	"2009"	10023
	"Leon County, TX"	"48289"	"2010"	"2010"	9834
	"Leon County, TX"	"48289"	"2011"	"2011"	9849
	"Leon County, TX"	"48289"	"2012"	"2012"	9675
	"Leon County, TX"	"48289"	"2013"	"2013"	9508
	"Leon County, TX"	"48289"	"2014"	"2014"	9534
	"Leon County, TX"	"48289"	"2015"	"2015"	9622
	"Leon County, TX"	"48289"	"2016"	"2016"	9669
	"Leon County, TX"	"48289"	"2017"	"2017"	9634
	"Leon County, TX"	"48289"	"2018"	"2018"	9608
	"Liberty County, TX"	"48291"	"2002"	"2002"	48257
	"Liberty County, TX"	"48291"	"2003"	"2003"	48625
	"Liberty County, TX"	"48291"	"2004"	"2004"	49060
	"Liberty County, TX"	"48291"	"2005"	"2005"	49171
	"Liberty County, TX"	"48291"	"2006"	"2006"	49331
	"Liberty County, TX"	"48291"	"2007"	"2007"	49435
	"Liberty County, TX"	"48291"	"2008"	"2008"	49736
	"Liberty County, TX"	"48291"	"2009"	"2009"	49665
	"Liberty County, TX"	"48291"	"2010"	"2010"	50222
	"Liberty County, TX"	"48291"	"2011"	"2011"	50341
	"Liberty County, TX"	"48291"	"2012"	"2012"	50142
	"Liberty County, TX"	"48291"	"2013"	"2013"	50308
	"Liberty County, TX"	"48291"	"2014"	"2014"	50803
	"Liberty County, TX"	"48291"	"2015"	"2015"	51532
	"Liberty County, TX"	"48291"	"2016"	"2016"	52427
	"Liberty County, TX"	"48291"	"2017"	"2017"	53630
	"Liberty County, TX"	"48291"	"2018"	"2018"	54421
	"Limestone County, TX"	"48293"	"2002"	"2002"	13977
	"Limestone County, TX"	"48293"	"2003"	"2003"	14131
	"Limestone County, TX"	"48293"	"2004"	"2004"	14344
	"Limestone County, TX"	"48293"	"2005"	"2005"	14466
	"Limestone County, TX"	"48293"	"2006"	"2006"	14612
	"Limestone County, TX"	"48293"	"2007"	"2007"	14625
	"Limestone County, TX"	"48293"	"2008"	"2008"	14574
	"Limestone County, TX"	"48293"	"2009"	"2009"	14666
	"Limestone County, TX"	"48293"	"2010"	"2010"	14815
	"Limestone County, TX"	"48293"	"2011"	"2011"	14878
	"Limestone County, TX"	"48293"	"2012"	"2012"	14846
	"Limestone County, TX"	"48293"	"2013"	"2013"	14582
	"Limestone County, TX"	"48293"	"2014"	"2014"	14573
	"Limestone County, TX"	"48293"	"2015"	"2015"	14441
	"Limestone County, TX"	"48293"	"2016"	"2016"	14393
	"Limestone County, TX"	"48293"	"2017"	"2017"	14276
	"Limestone County, TX"	"48293"	"2018"	"2018"	14205
	"Lipscomb County, TX"	"48295"	"2002"	"2002"	1808
	"Lipscomb County, TX"	"48295"	"2003"	"2003"	1859
	"Lipscomb County, TX"	"48295"	"2004"	"2004"	1805
	"Lipscomb County, TX"	"48295"	"2005"	"2005"	1825
	"Lipscomb County, TX"	"48295"	"2006"	"2006"	1857
	"Lipscomb County, TX"	"48295"	"2007"	"2007"	1906
	"Lipscomb County, TX"	"48295"	"2008"	"2008"	1902
	"Lipscomb County, TX"	"48295"	"2009"	"2009"	1998
	"Lipscomb County, TX"	"48295"	"2010"	"2010"	2008
	"Lipscomb County, TX"	"48295"	"2011"	"2011"	2040
	"Lipscomb County, TX"	"48295"	"2012"	"2012"	2101
	"Lipscomb County, TX"	"48295"	"2013"	"2013"	2149
	"Lipscomb County, TX"	"48295"	"2014"	"2014"	2194
	"Lipscomb County, TX"	"48295"	"2015"	"2015"	2181
	"Lipscomb County, TX"	"48295"	"2016"	"2016"	2104
	"Lipscomb County, TX"	"48295"	"2017"	"2017"	1986
	"Lipscomb County, TX"	"48295"	"2018"	"2018"	1978
	"Live Oak County, TX"	"48297"	"2002"	"2002"	7717
	"Live Oak County, TX"	"48297"	"2003"	"2003"	7571
	"Live Oak County, TX"	"48297"	"2004"	"2004"	7517
	"Live Oak County, TX"	"48297"	"2005"	"2005"	7488
	"Live Oak County, TX"	"48297"	"2006"	"2006"	7406
	"Live Oak County, TX"	"48297"	"2007"	"2007"	7386
	"Live Oak County, TX"	"48297"	"2008"	"2008"	7334
	"Live Oak County, TX"	"48297"	"2009"	"2009"	7234
	"Live Oak County, TX"	"48297"	"2010"	"2010"	7292
	"Live Oak County, TX"	"48297"	"2011"	"2011"	7260
	"Live Oak County, TX"	"48297"	"2012"	"2012"	7358
	"Live Oak County, TX"	"48297"	"2013"	"2013"	7496
	"Live Oak County, TX"	"48297"	"2014"	"2014"	7577
	"Live Oak County, TX"	"48297"	"2015"	"2015"	7597
	"Live Oak County, TX"	"48297"	"2016"	"2016"	7488
	"Live Oak County, TX"	"48297"	"2017"	"2017"	7540
	"Live Oak County, TX"	"48297"	"2018"	"2018"	7522
	"Llano County, TX"	"48299"	"2002"	"2002"	9932
	"Llano County, TX"	"48299"	"2003"	"2003"	10059
	"Llano County, TX"	"48299"	"2004"	"2004"	10092
	"Llano County, TX"	"48299"	"2005"	"2005"	10237
	"Llano County, TX"	"48299"	"2006"	"2006"	10344
	"Llano County, TX"	"48299"	"2007"	"2007"	10615
	"Llano County, TX"	"48299"	"2008"	"2008"	10635
	"Llano County, TX"	"48299"	"2009"	"2009"	10614
	"Llano County, TX"	"48299"	"2010"	"2010"	10546
	"Llano County, TX"	"48299"	"2011"	"2011"	10299
	"Llano County, TX"	"48299"	"2012"	"2012"	10241
	"Llano County, TX"	"48299"	"2013"	"2013"	10293
	"Llano County, TX"	"48299"	"2014"	"2014"	10232
	"Llano County, TX"	"48299"	"2015"	"2015"	10358
	"Llano County, TX"	"48299"	"2016"	"2016"	10518
	"Llano County, TX"	"48299"	"2017"	"2017"	10750
	"Llano County, TX"	"48299"	"2018"	"2018"	10873
	"Loving County, TX"	"48301"	"2002"	"2002"	52
	"Loving County, TX"	"48301"	"2003"	"2003"	50
	"Loving County, TX"	"48301"	"2004"	"2004"	42
	"Loving County, TX"	"48301"	"2005"	"2005"	51
	"Loving County, TX"	"48301"	"2006"	"2006"	57
	"Loving County, TX"	"48301"	"2007"	"2007"	59
	"Loving County, TX"	"48301"	"2008"	"2008"	46
	"Loving County, TX"	"48301"	"2009"	"2009"	58
	"Loving County, TX"	"48301"	"2010"	"2010"	64
	"Loving County, TX"	"48301"	"2011"	"2011"	67
	"Loving County, TX"	"48301"	"2012"	"2012"	57
	"Loving County, TX"	"48301"	"2013"	"2013"	62
	"Loving County, TX"	"48301"	"2014"	"2014"	47
	"Loving County, TX"	"48301"	"2015"	"2015"	62
	"Loving County, TX"	"48301"	"2016"	"2016"	63
	"Loving County, TX"	"48301"	"2017"	"2017"	81
	"Loving County, TX"	"48301"	"2018"	"2018"	90
	"Lubbock County, TX"	"48303"	"2002"	"2002"	167278
	"Lubbock County, TX"	"48303"	"2003"	"2003"	170657
	"Lubbock County, TX"	"48303"	"2004"	"2004"	172723
	"Lubbock County, TX"	"48303"	"2005"	"2005"	174351
	"Lubbock County, TX"	"48303"	"2006"	"2006"	177365
	"Lubbock County, TX"	"48303"	"2007"	"2007"	179463
	"Lubbock County, TX"	"48303"	"2008"	"2008"	180808
	"Lubbock County, TX"	"48303"	"2009"	"2009"	184558
	"Lubbock County, TX"	"48303"	"2010"	"2010"	188277
	"Lubbock County, TX"	"48303"	"2011"	"2011"	190074
	"Lubbock County, TX"	"48303"	"2012"	"2012"	191440
	"Lubbock County, TX"	"48303"	"2013"	"2013"	193397
	"Lubbock County, TX"	"48303"	"2014"	"2014"	196283
	"Lubbock County, TX"	"48303"	"2015"	"2015"	198667
	"Lubbock County, TX"	"48303"	"2016"	"2016"	200930
	"Lubbock County, TX"	"48303"	"2017"	"2017"	203152
	"Lubbock County, TX"	"48303"	"2018"	"2018"	204240
	"Lynn County, TX"	"48305"	"2002"	"2002"	3854
	"Lynn County, TX"	"48305"	"2003"	"2003"	3776
	"Lynn County, TX"	"48305"	"2004"	"2004"	3699
	"Lynn County, TX"	"48305"	"2005"	"2005"	3733
	"Lynn County, TX"	"48305"	"2006"	"2006"	3750
	"Lynn County, TX"	"48305"	"2007"	"2007"	3639
	"Lynn County, TX"	"48305"	"2008"	"2008"	3597
	"Lynn County, TX"	"48305"	"2009"	"2009"	3551
	"Lynn County, TX"	"48305"	"2010"	"2010"	3531
	"Lynn County, TX"	"48305"	"2011"	"2011"	3514
	"Lynn County, TX"	"48305"	"2012"	"2012"	3427
	"Lynn County, TX"	"48305"	"2013"	"2013"	3412
	"Lynn County, TX"	"48305"	"2014"	"2014"	3437
	"Lynn County, TX"	"48305"	"2015"	"2015"	3410
	"Lynn County, TX"	"48305"	"2016"	"2016"	3397
	"Lynn County, TX"	"48305"	"2017"	"2017"	3432
	"Lynn County, TX"	"48305"	"2018"	"2018"	3465
	"McCulloch County, TX"	"48307"	"2002"	"2002"	4616
	"McCulloch County, TX"	"48307"	"2003"	"2003"	4679
	"McCulloch County, TX"	"48307"	"2004"	"2004"	4799
	"McCulloch County, TX"	"48307"	"2005"	"2005"	4789
	"McCulloch County, TX"	"48307"	"2006"	"2006"	4857
	"McCulloch County, TX"	"48307"	"2007"	"2007"	4784
	"McCulloch County, TX"	"48307"	"2008"	"2008"	4872
	"McCulloch County, TX"	"48307"	"2009"	"2009"	4957
	"McCulloch County, TX"	"48307"	"2010"	"2010"	4807
	"McCulloch County, TX"	"48307"	"2011"	"2011"	4817
	"McCulloch County, TX"	"48307"	"2012"	"2012"	4770
	"McCulloch County, TX"	"48307"	"2013"	"2013"	4753
	"McCulloch County, TX"	"48307"	"2014"	"2014"	4739
	"McCulloch County, TX"	"48307"	"2015"	"2015"	4838
	"McCulloch County, TX"	"48307"	"2016"	"2016"	4750
	"McCulloch County, TX"	"48307"	"2017"	"2017"	4621
	"McCulloch County, TX"	"48307"	"2018"	"2018"	4635
	"McLennan County, TX"	"48309"	"2002"	"2002"	139678
	"McLennan County, TX"	"48309"	"2003"	"2003"	141455
	"McLennan County, TX"	"48309"	"2004"	"2004"	143820
	"McLennan County, TX"	"48309"	"2005"	"2005"	145120
	"McLennan County, TX"	"48309"	"2006"	"2006"	146291
	"McLennan County, TX"	"48309"	"2007"	"2007"	147773
	"McLennan County, TX"	"48309"	"2008"	"2008"	149265
	"McLennan County, TX"	"48309"	"2009"	"2009"	150935
	"McLennan County, TX"	"48309"	"2010"	"2010"	153549
	"McLennan County, TX"	"48309"	"2011"	"2011"	154815
	"McLennan County, TX"	"48309"	"2012"	"2012"	155505
